Entity,Code,Month,Year,Temperature,emissions_total
Bahamas,BHS,7,1999,27.472963,2033520.0
Panama,PAN,7,1999,24.277954,5622234.0
Ecuador,ECU,7,1999,18.386007,21976232.0
Nicaragua,NIC,7,1999,24.852415,3597173.0
Brazil,BRA,7,1999,23.442286,327256000.0
Paraguay,PRY,7,1999,17.152403,4375923.0
Bolivia,BOL,7,1999,16.421047,10939507.0
Haiti,HTI,7,1999,25.873434,1271408.0
Suriname,SUR,7,1999,24.91213,2122753.0
Guyana,GUY,7,1999,24.29677,1832000.0
Venezuela,VEN,7,1999,24.08137,143049710.0
Guatemala,GTM,7,1999,22.858606,8805825.0
Costa Rica,CRI,7,1999,22.316818,5437766.0
Honduras,HND,7,1999,23.349426,4704557.0
Honduras,HND,8,1999,23.887964,4704557.0
Brazil,BRA,8,1999,24.218405,327256000.0
Dominican Republic,DOM,8,1999,25.678862,17821252.0
Ecuador,ECU,8,1999,18.632116,21976232.0
Bahamas,BHS,8,1999,28.140825,2033520.0
El Salvador,SLV,8,1999,25.159199,5587859.0
Panama,PAN,8,1999,24.096119,5622234.0
Nicaragua,NIC,8,1999,24.994406,3597173.0
Colombia,COL,8,1999,22.744757,55475790.0
Paraguay,PRY,8,1999,20.487808,4375923.0
Venezuela,VEN,8,1999,24.172426,143049710.0
Mexico,MEX,8,1999,24.489786,386040000.0
Guyana,GUY,8,1999,24.572126,1832000.0
Chile,CHL,8,1999,6.045796,61407950.0
Cuba,CUB,8,1999,27.35188,24467108.0
Suriname,SUR,8,1999,24.918432,2122753.0
Uruguay,URY,8,1999,12.938964,6682218.0
Antigua and Barbuda,ATG,8,1999,27.280304,344416.0
Argentina,ARG,8,1999,9.785264,148303870.0
Belize,BLZ,8,1999,26.67707,348080.0
